language_id,form_id,lexeme,cell,source_form,orth_form,phon_form,analysed_orth_form,source,page,paradigm_tag,tense_tag,morphanalysis_tag,overabundance_tag,phonanalysis_tag,variants_tag,order_tag
pangkhua,pangkhua012,muh,1.sg.2.sg.fut.aff,kə=muʔ=at̪=ne,kəΣatne,k ə Σ a t n e,kə+Σ+at+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua013,muh,1.sg.2.pl.fut.aff,kə=muʔ=at̪=ei=ne,kəΣateine,k ə Σ a t ei n e,kə+Σ+at+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua014,muh,1.pl.2.sg.fut.aff,kən=muʔ=at̪=ne,kənΣatne,k ə n Σ a t n e,kə+n+Σ+at+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua015,muh,1.pl.2.pl.fut.aff,kən=muʔ=at̪=ei=ne,kənΣateine,k ə n Σ a t ei n e,kə+n+Σ+at+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua016,muh,1.sg.3.sg.fut.aff,kə=muʔ=at̪,kəΣat,k ə Σ a t,kə+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua017,muh,1.sg.3.pl.fut.aff,kə=muʔ=at̪=ei,kəΣatei,k ə Σ a t ei,kə+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua018,muh,1.pl.3.sg.fut.aff,kən=muʔ=at̪,kənΣat,k ə n Σ a t,kə+n+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua019,muh,1.pl.3.pl.fut.aff,kən=muʔ=at̪=ei,kənΣatei,k ə n Σ a t ei,kə+n+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua020,kal,2.sg.fut.aff,nə=kal=at̪,nəΣat,n ə Σ a t,nə+Σ+at,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua021,kal,2.pl.fut.aff,nən=kal=at̪,nənΣat,n ə n Σ a t,nə+n+Σ+at,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua022,muh,2.sg.1.sg.fut.aff,nə=hɒŋ=muʔ=at̪,nəhɒŋΣat,n ə h ɒ ŋ Σ a t,nə+hɒŋ+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua023,muh,2.sg.1.pl.fut.aff,nə=hɒŋ=muʔ=at̪=ne,nəhɒŋΣatne,n ə h ɒ ŋ Σ a t n e,nə+hɒŋ+Σ+at+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua024,muh,2.pl.1.sg.fut.aff,nən=hɒŋ=muʔ=at̪,nənhɒŋΣat,n ə n h ɒ ŋ Σ a t,nə+n+hɒŋ+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua025,muh,2.pl.1.pl.fut.aff,nən=hɒŋ=muʔ=at̪=ei,nənhɒŋΣatei,n ə n h ɒ ŋ Σ a t ei,nə+n+hɒŋ+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua026,muh,2.sg.3.sg.fut.aff,nə=muʔ=at̪,nəΣat,n ə Σ a t,nə+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua027,muh,2.sg.3.pl.fut.aff,nə=muʔ=at̪=ei,nəΣatei,n ə Σ a t ei,nə+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua028,muh,2.pl.3.sg.fut.aff,nən=muʔ=at̪,nənΣat,n ə n Σ a t,nə+n+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua029,muh,2.pl.3.pl.fut.aff,nən=muʔ=at̪=ei,nənΣatei,n ə n Σ a t ei,nə+n+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua030,kal,3.sg.fut.aff,ə=kal=at̪,əΣat,ə Σ a t,ə+Σ+at,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua031,kal,3.pl.fut.aff,ən=kal=at̪,ənΣat,ə n Σ a t,ə+n+Σ+at,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua032,muh,3.sg.1.sg.fut.aff,ə=hɒŋ=muʔ=at̪,əhɒŋΣat,ə h ɒ ŋ Σ a t,ə+hɒŋ+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua033,muh,3.sg.1.pl.fut.aff,ə=hɒŋ=muʔ=at̪=ei,əhɒŋΣatei,ə h ɒ ŋ Σ a t ei,ə+hɒŋ+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua034,muh,3.pl.1.sg.fut.aff,ən=hɒŋ=muʔ=at̪,ənhɒŋΣat,ə n h ɒ ŋ Σ a t,ə+n+hɒŋ+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua035,muh,3.pl.1.pl.fut.aff,ən=hɒŋ=muʔ=at̪=ei,ənhɒŋΣatei,ə n h ɒ ŋ Σ a t ei,ə+n+hɒŋ+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua036,muh,3.sg.2.sg.fut.aff,ə=muʔ=at̪=ne,əΣatne,ə Σ a t n e,ə+Σ+at+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua037,muh,3.sg.2.pl.fut.aff,ə=muʔ=at̪=ei=ne,əΣateine,ə Σ a t ei n e,ə+Σ+at+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua038,muh,3.pl.2.sg.fut.aff,ən=muʔ=at̪=ne,ənΣatne,ə n Σ a t n e,ə+n+Σ+at+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua039,muh,3.pl.2.pl.fut.aff,ən=muʔ=at̪ =ei=ne,ənΣateine,ə n Σ a t ei n e,ə+n+Σ+at+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua040,muh,3.sg.3.sg.fut.aff,ə=muʔ=at̪,əΣat,ə Σ a t,ə+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua041,muh,3.sg.3.pl.fut.aff,ə=muʔ=at̪=ei,əΣatei,ə Σ a t ei,ə+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua042,muh,3.pl.3.sg.fut.aff,ən=muʔ=at̪,ənΣat,ə n Σ a t,ə+n+Σ+at,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua043,muh,3.pl.3.pl.fut.aff,ən=muʔ=at̪=ei,ənΣatei,ə n Σ a t ei,ə+n+Σ+at+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua044,kal,1.sg.fut.neg,kə=kal=at̪=lo,kəΣatlo,k ə Σ a t l o,kə+Σ+at+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua045,kal,1.pl.fut.neg,kən=kal=at̪=lo,kənΣatlo,k ə n Σ a t l o,kə+n+Σ+at+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua046,muh,1.sg.2.sg.fut.neg,kə=muʔ=at̪=ne=lo,kəΣatnelo,k ə Σ a t n e l o,kə+Σ+at+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua047,muh,1.sg.2.pl.fut.neg,kə=muʔ=at̪=ei=ne=lo,kəΣateinelo,k ə Σ a t ei n e l o,kə+Σ+at+ei+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua048,muh,1.sg.3.pl.fut.neg,kə=muʔ=at̪=ei=lo,kəΣateilo,k ə Σ a t ei l o,kə+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua049,muh,1.pl.2.sg.fut.neg,kən=muʔ=at̪=ne=lo,kənΣatnelo,k ə n Σ a t n e l o,kə+n+Σ+at+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua050,muh,1.pl.2.pl.fut.neg,kən=muʔ=ei=ne=lo,kənΣateinelo,k ə n Σ a t ei n e l o,kə+n+Σ+at+ei+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua051,muh,1.sg.3.sg.fut.neg,kə=muʔ=at̪=lo,kəΣatlo,k ə Σ a t l o,kə+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua052,muh,1.pl.3.sg.fut.neg,kən=muʔ=at̪=lo,kənΣatlo,k ə n Σ a t l o,kə+n+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua053,muh,1.pl.3.pl.fut.neg,kən=muʔ=at̪=ei=lo,kənΣateilo,k ə n Σ a t ei l o,kə+n+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua054,kal,2.sg.fut.neg,nə=kal=at̪=lo,nəΣatlo,n ə Σ a t l o,nə+Σ+at+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua055,kal,2.pl.fut.neg,nən=kal=at̪=lo,nənΣatlo,n ə n Σ a t l o,nə+n+Σ+at+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua056,muh,2.sg.1.sg.fut.neg,nə=hɒŋ=muʔ=at̪=lo,nəhɒŋΣatlo,n ə h ɒ ŋ Σ a t l o,nə+hɒŋ+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua057,muh,2.sg.1.pl.fut.neg,nə=hɒŋ=muʔ=at̪=ei=lo,nəhɒŋΣateilo,n ə h ɒ ŋ Σ a t ei l o,nə+hɒŋ+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua058,muh,2.pl.1.sg.fut.neg,nən=hɒŋ=muʔ=at̪=lo,nənhɒŋΣatlo,n ə n h ɒ ŋ Σ a t l o,nə+n+hɒŋ+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua059,muh,2.pl.1.pl.fut.neg,nən=hɒŋ=muʔ=at̪=ei=lo,nənhɒŋΣateilo,n ə n h ɒ ŋ Σ a t ei l o,nə+n+hɒŋ+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua060,muh,2.sg.3.sg.fut.neg,nə=muʔ=at̪=lo,nəΣatlo,n ə Σ a t l o,nə+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua061,muh,2.sg.3.pl.fut.neg,nə=muʔ=at̪=ei=lo,nəΣateilo,n ə Σ a t ei l o,nə+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua062,muh,2.pl.3.sg.fut.neg,nən=muʔ=at̪=lo,nənΣatlo,n ə n Σ a t l o,nə+n+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua063,muh,2.pl.3.pl.fut.neg,nən=muʔ=at̪=ei=lo,nənΣateilo,n ə n Σ a t ei l o,nə+n+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua064,kal,3.sg.fut.neg,ə=kal=at̪=lo,əΣatlo,ə Σ a t l o,ə+Σ+at+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua065,kal,3.pl.fut.neg,ən=kal=at̪=lo,ənΣatlo,ə n Σ a t l o,ə+n+Σ+at+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua066,muh,3.sg.1.sg.fut.neg,ə=hɒŋ=muʔ=at̪=lo,əhɒŋΣatlo,ə h ɒ ŋ Σ a t l o,ə+hɒŋ+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua067,muh,3.sg.1.pl.fut.neg,ə=hɒŋ=muʔ=at̪=ei=lo,əhɒŋΣateilo,ə h ɒ ŋ Σ a t ei l o,ə+hɒŋ+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua068,muh,3.pl.1.sg.fut.neg,ən=hɒŋ=muʔ=at̪=lo,ənhɒŋΣatlo,ə n h ɒ ŋ Σ a t l o,ə+n+hɒŋ+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua069,muh,3.pl.1.pl.fut.neg,ən=hɒŋ=muʔ=at̪=ei=lo,ənhɒŋΣateilo,ə n h ɒ ŋ Σ a t ei l o,ə+n+hɒŋ+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua070,muh,3.sg.2.sg.fut.neg,ə=muʔ=at̪=ne=lo,əΣatnelo,ə Σ a t n e l o,ə+Σ+at+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua071,muh,3.sg.2.pl.fut.neg,ə=muʔ=at̪=ei=ne=lo,əΣateinelo,ə Σ a t ei n e l o,ə+Σ+at+ei+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua072,muh,3.pl.2.sg.fut.neg,ən=muʔ=at̪=ne=lo,ənΣatnelo,ə n Σ a t n e l o,ə+n+Σ+at+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua073,muh,3.pl.2.pl.fut.neg,ən=muʔ=at̪ =ei=ne=lo,ənΣateinelo,ə n Σ a t ei n e l o,ə+n+Σ+at+ei+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua074,muh,3.sg.3.sg.fut.neg,ə=muʔ=at̪=lo,əΣatlo,ə Σ a t l o,ə+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua075,muh,3.sg.3.pl.fut.neg,ə=muʔ=at̪=ei=lo,əΣateilo,ə Σ a t ei l o,ə+Σ+at+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua076,muh,3.pl.3.sg.fut.neg,ən=muʔ=at̪=lo,ənΣatlo,ə n Σ a t l o,ə+n+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua077,muh,3.pl.3.pl.fut.neg,ən=muʔ=at̪=ei=lo,ənΣatlo,ə n Σ a t l o,ə+n+Σ+at+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua078,muh,1.sg.nfut.aff,kə=muʔ,kəΣ,k ə Σ,kə+Σ,Akter2024Grammar,333,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua079,muh,1.pl.nfut.aff,kən=muʔ,kənΣ,k ə n Σ,kə+n+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua080,muh,1.sg.2.sg.nfut.aff,kə=muʔ=ne,kəΣne,k ə Σ n e,kə+Σ+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua081,muh,1.sg.2.pl.nfut.aff,kə=muʔ=ei=ne,kəΣeine,k ə Σ ei n e,kə+Σ+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua082,muh,1.pl.2.sg.nfut.aff,kən=muʔ=ne,kənΣne,k ə n Σ n e,kə+n+Σ+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua083,muh,1.pl.2.pl.nfut.aff,kən=muʔ=ei=ne,kənΣeine,k ə n Σ ei n e,kə+n+Σ+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua084,muh,1.sg.3.sg.nfut.aff,kə=muʔ,kəΣ,k ə Σ,kə+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua085,muh,1.sg.3.pl.nfut.aff,kə=muʔ=ei,kəΣei,k ə Σ ei,kə+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua086,muh,1.pl.3.sg.nfut.aff,kən=muʔ,kənΣ,k ə n Σ,kə+n+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua087,muh,1.pl.3.pl.nfut.aff,kən=muʔ=ei,kənΣei,k ə n Σ ei,kə+n+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua088,muh,2.sg.nfut.aff,nə=muh,nəΣ,n ə Σ,nə+Σ,Akter2016Endangerment,18,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua089,muh,2.pl.nfut.aff,nən=muʔ,nənΣ,n ə n Σ,nə+n+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua090,muh,2.sg.1.sg.nfut.aff,nə=hɒŋ=muʔ,nəhɒŋΣ,n ə h ɒ ŋ Σ,nə+hɒŋ+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua091,muh,2.sg.1.pl.nfut.aff,nə=hɒŋ=muʔ=ei,nəhɒŋΣei,n ə h ɒ ŋ Σ ei,nə+hɒŋ+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua092,muh,2.pl.1.sg.nfut.aff,nən=hɒŋ=muʔ,nənhɒŋΣ,n ə n h ɒ ŋ Σ,nə+n+hɒŋ+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua093,muh,2.pl.1.pl.nfut.aff,nən=hɒŋ=muʔ=ei,nənhɒŋΣei,n ə n h ɒ ŋ Σ ei,nə+n+hɒŋ+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua094,muh,2.sg.3.sg.nfut.aff,nə=muʔ,nəΣ,n ə Σ,nə+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua095,muh,2.sg.3.pl.nfut.aff,nə=muʔ=ei,nəΣei,n ə Σ ei,nə+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua096,muh,2.pl.3.sg.nfut.aff,nən=muʔ,nənΣ,n ə n Σ,nə+n+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua097,muh,2.pl.3.pl.nfut.aff,nən=muʔ=ei,nənΣei,n ə n Σ ei,nə+n+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua098,muh,3.sg.nfut.aff,ə=muʔ,əΣ,ə Σ,ə+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua099,muh,3.pl.nfut.aff,ən=muʔ,ənΣ,ə n Σ,ə+n+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua100,muh,3.sg.1.sg.nfut.aff,ə=hɒŋ=muʔ,əhɒŋΣ,ə h ɒ ŋ Σ,ə+hɒŋ+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua101,muh,3.sg.1.sg.nfut.aff,hɒŋ=muʔ,hɒŋΣ,h ɒ ŋ Σ,hɒŋ+Σ,Akter2024Grammar,9,NA,NA,NA,optional_third,NA,NA,NA
pangkhua,pangkhua102,muh,3.sg.1.pl.nfut.aff,hɒŋ=muʔ=ei,hɒŋΣei,h ɒ ŋ Σ ei,hɒŋ+Σ+ei,Akter2025Pangkhua,250430,NA,NA,NA,optional_third,NA,NA,NA
pangkhua,pangkhua103,muh,3.sg.1.pl.nfut.aff,ə=hɒŋ=muʔ=ei,əhɒŋΣei,ə h ɒ ŋ Σ ei,ə+hɒŋ+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua104,muh,3.pl.1.sg.nfut.aff,ən=hɒŋ=muʔ,ənhɒŋΣ,ə n h ɒ ŋ Σ,ə+n+hɒŋ+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua105,muh,3.pl.1.sg.nfut.aff,hɒŋ=muʔ,hɒŋΣ,h ɒ ŋ Σ,hɒŋ+Σ,Akter2024Argument,292,NA,NA,NA,optional_third,NA,NA,NA
pangkhua,pangkhua106,muh,3.pl.1.pl.nfut.aff,ən=hɒŋ=muʔ=ei,ənhɒŋΣei,ə n h ɒ ŋ Σ ei,ə+n+hɒŋ+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua107,muh,3.sg.2.sg.nfut.aff,ə=muʔ=ne,əΣne,ə Σ n e,ə+Σ+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua108,muh,3.sg.2.pl.nfut.aff,ə=muʔ=ei=ne,əΣeine,ə Σ ei n e,ə+Σ+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua109,muh,3.pl.2.sg.nfut.aff,ən=muʔ=ne,ənΣne,ə n Σ n e,ə+n+Σ+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua110,muh,3.pl.2.pl.nfut.aff,ən=muʔ=ei=ne,ənΣeine,ə n Σ ei n e,ə+n+Σ+ei+ne,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua111,muh,3.sg.3.sg.nfut.aff,ə=muʔ,əΣ,ə Σ,ə+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua112,zel,3.sg.3.sg.nfut.aff,zel,Σ,Σ,Σ,Akter2024Grammar,5,NA,NA,NA,optional_third,NA,NA,NA
pangkhua,pangkhua113,muh,3.sg.3.pl.nfut.aff,ə=muʔ=ei,əΣei,ə Σ ei,ə+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua114,muh,3.pl.3.sg.nfut.aff,ən=muʔ,ənΣ,ə n Σ,ə+n+Σ,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua115,muh,3.pl.3.pl.nfut.aff,ən=muʔ=ei,ənΣei,ə n Σ ei,ə+n+Σ+ei,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua116,kal,1.sg.nfut.neg,kə=kal=lo,kəΣlo,k ə Σ l o,kə+Σ+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua117,kal,1.pl.nfut.neg,kən=kal=lo,kənΣlo,k ə n Σ l o,kə+n+Σ+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua118,muh,1.sg.2.sg.nfut.neg,kə=muʔ=ne=lo,kəΣnelo,k ə Σ n e l o,kə+Σ+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua119,muh,1.sg.2.pl.nfut.neg,kə=muʔ=ei=ne=lo,kəΣeinelo,k ə Σ ei n e l o,kə+Σ+ei+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua120,muh,1.pl.2.sg.nfut.neg,kən=muʔ=ne=lo,kənΣnelo,k ə n Σ n e l o,kə+n+Σ+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua121,muh,1.pl.2.pl.nfut.neg,kən=muʔ=ei=ne=lo,kənΣeinelo,k ə n Σ ei n e l o,kə+n+Σ+ei+ne+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua122,muh,1.sg.3.sg.nfut.neg,kə=muʔ=lo,kəΣlo,k ə Σ l o,kə+Σ+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua123,muh,1.sg.3.pl.nfut.neg,kə=muʔ=ei=lo,kəΣeilo,k ə Σ ei l o,kə+Σ+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua124,muh,1.pl.3.sg.nfut.neg,kən=muʔ=lo,kənΣlo,k ə n Σ l o,kə+n+Σ+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua125,muh,1.pl.3.pl.nfut.neg,kən=muʔ=ei=lo,kənΣeilo,k ə n Σ ei l o,kə+n+Σ+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua126,kal,2.sg.nfut.neg,nə=kal=lo,nəΣlo,n ə Σ l o,nə+Σ+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua127,kal,2.pl.nfut.neg,nən=kal=lo,nənΣlo,n ə n Σ l o,nə+n+Σ+lo,Akter2025Pangkhua,250525,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua128,muh,2.sg.1.sg.nfut.neg,nə=hɒŋ=muʔ=lo,nəhɒŋΣlo,n ə h ɒ ŋ Σ l o,nə+hɒŋ+Σ+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua129,muh,2.sg.1.pl.nfut.neg,nə=hɒŋ=muʔ=ei=lo,nəhɒŋΣeilo,n ə h ɒ ŋ Σ ei l o,nə+hɒŋ+Σ+ei+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
pangkhua,pangkhua130,muh,2.pl.1.sg.nfut.neg,nən=hɒŋ=muʔ=lo,nənhɒŋΣlo,n ə n h ɒ ŋ Σ l o,nə+n+hɒŋ+Σ+lo,Akter2025Pangkhua,250430,default,NA,NA,NA,NA,NA,NA
